date,gold_open,gold_high,gold_low,gold_close,gold_volume,silver_open,silver_high,silver_low,silver_close,silver_volume
11/6/2013,1313.5,1318.599976,1312.5,1317.699951,11,21.74600029,21.78000069,21.74600029,21.74600029,19
11/7/2013,1323.599976,1323.599976,1298,1308.400024,129,21.76499939,21.76499939,21.37999916,21.63899994,33
11/8/2013,1308,1308.099976,1281.300049,1284.5,22,21.31999969,21.37000084,21.30699921,21.30699921,16
11/11/2013,1281.599976,1281.800049,1281,1281,5,21.27199936,21.27199936,21.27199936,21.27199936,2
11/12/2013,1282.300049,1282.300049,1271.099976,1271.099976,3,20.76799965,20.76799965,20.64999962,20.76799965,2
11/13/2013,1274,1280.5,1268.300049,1268.300049,17,20.64999962,20.64999962,20.43199921,20.43199921,9
11/14/2013,1280.199951,1293.300049,1278.099976,1286.199951,29,20.71199989,20.76000023,20.71199989,20.71199989,11
11/15/2013,1287.699951,1288.5,1281.5,1287.300049,16,20.71699905,20.71699905,20.71699905,20.71699905,1
11/18/2013,1284.699951,1284.800049,1272.199951,1272.199951,10,20.39999962,20.39999962,20.34900093,20.34900093,3
11/19/2013,1274.199951,1275.199951,1271,1273.400024,10,20.28000069,20.32600021,20.25499916,20.32600021,5
11/20/2013,1269,1269,1241.900024,1257.900024,120,20.04999924,20.13500023,20.04999924,20.04999924,12
11/21/2013,1245.699951,1247.099976,1236.5,1243.5,90,19.9279995,19.9279995,19.9279995,19.9279995,0
11/22/2013,1243.199951,1247,1241.400024,1244,77,19.8560009,19.8560009,19.8560009,19.8560009,0
11/25/2013,1231.099976,1241.099976,1229,1241.099976,19,19.87999916,19.87999916,19.87999916,19.87999916,2
11/26/2013,1243,1243,1241.400024,1241.400024,178417,19.93000031,19.93000031,19.84600067,19.84600067,53262
11/27/2013,1241.599976,1254.800049,1235.5,1237.800049,82331,19.81500053,20.07999992,19.58499908,19.63299942,25508
11/29/2013,1237.800049,1254.5,1233.699951,1250.599976,9203,19.65999985,20.04999924,19.60000038,19.9810009,3182
12/2/2013,1251.400024,1251.5,1217.800049,1222.300049,4979,19.90999985,19.90999985,19.05999947,19.2329998,1583
12/3/2013,1219.199951,1225.699951,1215.599976,1221.699951,1932,19.14999962,19.25499916,18.97999954,19.01099968,582
12/4/2013,1225.099976,1250.400024,1212.900024,1248.199951,1823,19.04000092,19.80500031,19.04000092,19.77400017,585
12/5/2013,1240,1241.5,1218.599976,1233.199951,446,19.60499954,19.61000061,19.23500061,19.51399994,399
12/6/2013,1228.699951,1242,1213,1230.300049,1032,19.37999916,19.59000015,19.14999962,19.46500015,459
12/9/2013,1230.199951,1243.199951,1229,1235.300049,352,19.46500015,19.88999939,19.45999908,19.6439991,92
12/10/2013,1239,1267,1239,1262.400024,882,19.75499916,20.31500053,19.71999931,20.25600052,253
12/11/2013,1261.900024,1261.900024,1252.099976,1258.5,147,20.24500084,20.39999962,20.22999954,20.29800034,123
12/12/2013,1253.5,1255.400024,1225.900024,1226,609,20.27000046,20.27000046,19.40200043,19.40200043,83
12/13/2013,1226.699951,1239,1222.199951,1235.699951,446,19.45999908,19.62999916,19.41500092,19.55900002,139
12/16/2013,1238.400024,1250.599976,1228.900024,1245.5,242,19.5,20.20000076,19.45499992,20.04899979,40
12/17/2013,1237,1240.400024,1231.199951,1231.199951,22,19.84000015,19.84000015,19.79199982,19.79199982,84
12/18/2013,1231.5,1245.099976,1217,1236.099976,114,19.89999962,20.17499924,19.73999977,20.01399994,50
12/19/2013,1226.599976,1226.599976,1188.699951,1195,124,19.79999924,19.82999992,19.14299965,19.14299965,49
12/20/2013,1190.900024,1207.800049,1190.900024,1205.099976,204,19.10000038,19.41799927,19.10000038,19.41799927,36
12/23/2013,1205.199951,1205.199951,1195.900024,1198.400024,123,19.43000031,19.44000053,19.37800026,19.37800026,18
12/24/2013,1199.800049,1205.599976,1197.699951,1205.099976,184,19.35000038,19.45299911,19.35000038,19.45299911,39
12/26/2013,1207.099976,1215.900024,1207.099976,1214.099976,140,19.81999969,19.93000031,19.81999969,19.88500023,67
12/27/2013,1213.400024,1218.5,1212.900024,1216.099976,278,19.99500084,20.01300049,19.95499992,20.01300049,133
12/30/2013,1215,1215,1194.400024,1203.099976,351,19.83499908,19.83499908,19.58099937,19.58099937,76
12/31/2013,1196.400024,1212.400024,1182,1201.900024,124,18.95000076,19.3390007,18.93499947,19.3390007,159
1/2/2014,1204.300049,1227.300049,1204.300049,1225,209,20.30999947,20.31999969,20.02000046,20.09799957,45
1/3/2014,1221.699951,1239,1221.699951,1238.400024,142,20.09000015,20.18199921,20.09000015,20.18199921,22
1/6/2014,1232.800049,1247,1221.900024,1237.800049,127,20.23999977,20.23999977,20.07699966,20.07699966,17
1/7/2014,1239.300049,1242.400024,1226.300049,1229.400024,73,20.25,20.25,19.67000008,19.76499939,27
1/8/2014,1227.5,1227.5,1218.599976,1225.300049,189,19.71999931,19.73500061,19.37000084,19.51799965,33
1/9/2014,1225.800049,1229.300049,1225.800049,1229.300049,7,19.44499969,19.66300011,19.44000053,19.66300011,8
1/10/2014,1235,1246.800049,1234,1246.699951,58,20.20100021,20.20100021,20.07500076,20.20100021,6
1/13/2014,1250.599976,1252.699951,1245.5,1250.900024,46,20.29999924,20.40500069,20.29999924,20.36100006,41
1/14/2014,1251,1251.300049,1242,1245.199951,37,20.30999947,20.53000069,20.20000076,20.25099945,22
1/15/2014,1243.099976,1243.199951,1238.099976,1238.099976,68,20.19499969,20.19499969,20.01000023,20.10300064,27
1/16/2014,1239.300049,1242.800049,1239,1240,48,20.125,20.13999939,20.02499962,20.02499962,39
1/17/2014,1239.699951,1254.300049,1239.699951,1251.699951,101,20.09000015,20.28499985,20.09000015,20.2670002,475
1/21/2014,1256.400024,1257.5,1240,1242.300049,224,20.29999924,20.30999947,19.82999992,19.83799934,81
1/22/2014,1241.699951,1242,1239,1239,58,19.80900002,19.80900002,19.80900002,19.80900002,103
1/23/2014,1235.199951,1264.199951,1235.199951,1262.599976,40,19.92000008,20.07999992,19.92000008,19.98600006,28
1/24/2014,1258.300049,1269.400024,1258.300049,1264.5,38,20.15999985,20.15999985,19.74300003,19.74300003,2
1/27/2014,1259.800049,1264.400024,1254.400024,1263.599976,92,19.79999924,19.79999924,19.55500031,19.77099991,13
1/28/2014,1257.900024,1258.400024,1251,1251,20,19.75499916,19.75499916,19.4829998,19.4829998,2
1/29/2014,1262.199951,1262.199951,1262.199951,1262.199951,137028,19.53300095,19.53300095,19.53300095,19.53300095,9
1/30/2014,1267,1267.699951,1237.5,1242.199951,45276,19.67000008,19.67000008,19.05999947,19.11100006,92
1/31/2014,1243.599976,1254.5,1238.400024,1240.099976,5820,19.32500076,19.32500076,19.10499954,19.10499954,154
2/3/2014,1242.400024,1266.300049,1241.199951,1260.400024,2914,19.12999916,19.51499939,19.09000015,19.38899994,435
2/4/2014,1258.400024,1260.699951,1247.800049,1251.699951,1745,19.40200043,19.40200043,19.40200043,19.40200043,0
2/5/2014,1254,1273.699951,1253.099976,1257.300049,1616,19.74500084,20.04500008,19.74500084,19.78499985,4
2/6/2014,1258,1267,1253.5,1257.599976,274,19.90800095,19.90800095,19.90800095,19.90800095,0
2/7/2014,1258.300049,1271.400024,1257.900024,1263.300049,436,19.92000008,19.92000008,19.92000008,19.92000008,0
2/10/2014,1269.599976,1277.300049,1265.699951,1274.800049,742,20.09900093,20.09900093,20.09900093,20.09900093,0
2/11/2014,1274,1292,1273.800049,1290.099976,562,20.17000008,20.17000008,20.14299965,20.14299965,2
2/12/2014,1290.5,1296.199951,1285.5,1295.300049,140,20.25,20.33099937,20.25,20.33099937,2
2/13/2014,1293.300049,1303.5,1287.5,1300.400024,877,20.38500023,20.38500023,20.38500023,20.38500023,0
2/14/2014,1301.699951,1320.699951,1301.699951,1319,308,20.52000046,21.42499924,20.52000046,21.4109993,14
2/18/2014,1322.900024,1330.599976,1313.900024,1324.699951,373,21.82500076,21.89500046,21.81500053,21.89100075,12
2/19/2014,1318.300049,1321.599976,1309.099976,1320.599976,193,21.84399986,21.84399986,21.70000076,21.84399986,129
2/20/2014,1310.699951,1323.5,1309.599976,1317.099976,116,21.6779995,21.6779995,21.6779995,21.6779995,0
2/21/2014,1320,1328.300049,1317.400024,1323.900024,171,21.77700043,21.77700043,21.77700043,21.77700043,0
2/24/2014,1324.300049,1339,1321.400024,1338.300049,93,22.04700089,22.04700089,22.04700089,22.04700089,0
2/25/2014,1336.400024,1343.900024,1333.099976,1343,290,21.95999908,21.95999908,21.95999908,21.95999908,0
2/26/2014,1341.199951,1342,1325.599976,1328.199951,485,21.25399971,21.25399971,21.25399971,21.25399971,73725
2/27/2014,1329.300049,1335,1324.599976,1331.599976,369,21.24500084,21.47999954,20.98500061,21.31399918,15921
2/28/2014,1329.800049,1332.599976,1321.099976,1321.400024,239,21.25,21.38999939,21.06999969,21.20400047,1525
3/3/2014,1335.900024,1354.099976,1332.900024,1350.099976,232,21.35000038,21.68000031,21.31999969,21.44799995,402
3/4/2014,1350.400024,1350.400024,1332.199951,1337.800049,80,21.48999977,21.48999977,21.01000023,21.18799973,933
3/5/2014,1334.800049,1341,1334.800049,1340.199951,32,21.20000076,21.29000092,21.16500092,21.23900032,146
3/6/2014,1338,1351.699951,1333.300049,1351.699951,59,21.22500038,21.59499931,21.18499947,21.54199982,245
3/7/2014,1349.5,1352.699951,1329.199951,1338.099976,97,21.47500038,21.54000092,20.76000023,20.89699936,216
3/10/2014,1336,1344.699951,1330.5,1341.400024,97,20.79999924,20.88500023,20.60000038,20.87899971,110
3/11/2014,1340,1352.400024,1338.099976,1346.5,53,21,21.26000023,20.7840004,20.7840004,76
3/12/2014,1349.099976,1370.5,1348.699951,1370.300049,58,21.11499977,21.32799911,20.94499969,21.32799911,102
3/13/2014,1366.800049,1374.5,1366.5,1372.199951,23,21.18499947,21.18499947,21.14999962,21.16900063,68
3/14/2014,1376.099976,1386.599976,1371.099976,1379,91,21.21999931,21.70999908,21.15999985,21.38400078,79
3/17/2014,1386.099976,1391.400024,1372.199951,1372.900024,29,21.37000084,21.38999939,21.24900055,21.24900055,99
3/18/2014,1359.300049,1361.800049,1353.400024,1359,35,21.06999969,21.06999969,20.65500069,20.83600044,9
3/19/2014,1357.099976,1358,1332.699951,1341.400024,57,20.77499962,20.79999924,20.5,20.79999924,79
3/20/2014,1333.699951,1333.699951,1325.800049,1330.5,72,20.47999954,20.47999954,20.25,20.40399933,64
3/21/2014,1339.099976,1339.099976,1335.800049,1336,3,20.45499992,20.5,20.2859993,20.2859993,50
3/24/2014,1333,1333,1310.5,1311.199951,103,20.15999985,20.15999985,19.90999985,20.04299927,165
3/25/2014,1315.5,1315.5,1307.5,1311.400024,46,20.12000084,20.12000084,19.95499992,19.95499992,37
3/26/2014,1315.199951,1315.199951,1303.400024,1303.400024,4,20,20,19.75900078,19.75900078,113
3/27/2014,1294.699951,1294.699951,1294.699951,1294.699951,185016,19.69000053,19.69000053,19.69000053,19.69000053,83
3/28/2014,1292.199951,1299.400024,1285.900024,1293.800049,65486,19.79000092,19.87999916,19.62999916,19.77199936,111
3/31/2014,1294.300049,1298.800049,1282.400024,1283.400024,4121,19.73399925,19.73399925,19.73399925,19.73399925,6
4/1/2014,1285.099976,1287.900024,1277.300049,1279.599976,884,19.66900063,19.66900063,19.66900063,19.66900063,210
4/2/2014,1280.199951,1294.099976,1280.199951,1290.5,1099,20.03100014,20.03100014,20.03100014,20.03100014,0
4/3/2014,1290.800049,1293.5,1282.699951,1284.400024,775,19.7859993,19.7859993,19.7859993,19.7859993,0
4/4/2014,1285.5,1306.099976,1284.400024,1303.199951,976,19.94000053,19.94000053,19.92700005,19.92700005,15
4/7/2014,1301.400024,1304,1296.300049,1298,361,19.94499969,19.95999908,19.89100075,19.89100075,5
4/8/2014,1296.599976,1314.099976,1296.599976,1308.699951,264,20.14999962,20.14999962,20.04199982,20.04199982,7
4/9/2014,1309.5,1313.599976,1301.099976,1305.5,191,20.04999924,20.04999924,19.73999977,19.75499916,34
4/10/2014,1311.800049,1323.800049,1311.199951,1320.099976,127,20.21500015,20.21500015,20.07799911,20.07799911,38
4/11/2014,1319,1322.800049,1316.300049,1318.699951,76,20.01000023,20.01000023,19.93300056,19.93300056,3
4/14/2014,1320.099976,1330,1320.099976,1327.199951,328,19.99900055,19.99900055,19.95499992,19.99900055,5
4/15/2014,1322.699951,1322.699951,1291.5,1300,238,19.47999954,19.47999954,19.47500038,19.47800064,11
4/16/2014,1302.699951,1303.5,1295,1303.099976,177,19.62299919,19.62299919,19.60000038,19.62299919,2
4/17/2014,1300.099976,1303,1292.5,1293.400024,124,19.58600044,19.58600044,19.58600044,19.58600044,5
4/21/2014,1290,1299.199951,1283.800049,1288,100,19.3409996,19.3409996,19.3409996,19.3409996,1
4/22/2014,1289.199951,1291.599976,1276,1280.599976,100,19.35099983,19.39500046,19.35099983,19.35099983,1
4/23/2014,1284.300049,1287.699951,1282.400024,1284.199951,176,19.43000031,19.43000031,19.43000031,19.43000031,152
4/24/2014,1284.599976,1297.900024,1272.400024,1290.5,522,19.10000038,19.68199921,19.10000038,19.68199921,23
4/25/2014,1293.800049,1304.599976,1293.800049,1300.699951,274,19.69499969,19.76000023,19.68499947,19.68499947,29
4/28/2014,1305.400024,1305.400024,1293,1298.900024,388,19.58200073,19.58499908,19.58200073,19.58499908,42029
4/29/2014,1295.5,1300.5,1289.099976,1296,904,19.55999947,19.59000015,19.30500031,19.48800087,16950
4/30/2014,1296,1296.5,1286.599976,1295.599976,181,19.43499947,19.45000076,19.02499962,19.11899948,3110
5/1/2014,1288.699951,1288.699951,1278,1283.099976,25,19.17000008,19.17000008,18.75,18.98900032,849
5/2/2014,1276.699951,1302.699951,1276.699951,1302.599976,90,19,19.60000038,18.86499977,19.49200058,350
5/5/2014,1305.599976,1314.199951,1305.5,1309,31,19.47500038,19.65999985,19.47500038,19.52000046,178
5/6/2014,1309.400024,1309.400024,1306.900024,1308.300049,14,19.48999977,19.60499954,19.47500038,19.59799957,127
5/7/2014,1310.300049,1312,1288,1288.599976,21,19.64500046,19.71999931,19.28000069,19.29800034,166
5/8/2014,1291.5,1291.5,1285.5,1287.400024,65,19.29000092,19.31500053,19.09399986,19.09399986,195
5/9/2014,1287.300049,1287.300049,1287.300049,1287.300049,3,19.20000076,19.20000076,19.02000046,19.07699966,62
5/12/2014,1282.099976,1295.900024,1281.199951,1295.599976,19,19.10000038,19.57999992,19.10000038,19.5,295
5/13/2014,1295.5,1295.5,1292,1294.599976,20,19.39500046,19.52499962,19.39500046,19.50399971,67
5/14/2014,1292.800049,1306.900024,1292.800049,1305.699951,25,19.69000053,19.91500092,19.69000053,19.73500061,198
5/15/2014,1302.5,1302.5,1292.800049,1293.5,27,19.51499939,19.51499939,19.44499969,19.4470005,110
5/16/2014,1293.300049,1293.300049,1293.300049,1293.300049,8,19.45499992,19.45499992,19.29199982,19.29199982,79
5/19/2014,1293.699951,1293.699951,1293.699951,1293.699951,44,19.55500031,19.55500031,19.3220005,19.3220005,283
5/20/2014,1290.699951,1294.5,1290.099976,1294.5,8,19.28000069,19.42000008,19.27000046,19.36700058,17
5/21/2014,1287.400024,1288,1287.400024,1288,2,19.29500008,19.30699921,19.29500008,19.30699921,4
5/22/2014,1294.199951,1295,1294.199951,1294.900024,4,19.70000076,19.74500084,19.48999977,19.48999977,21
5/23/2014,1293.199951,1293.400024,1291.599976,1291.599976,3,19.37000084,19.38800049,19.37000084,19.38800049,11
5/27/2014,1291.900024,1291.900024,1265.400024,1265.400024,25,19.35000038,19.35000038,19.03899956,19.03899956,55
5/28/2014,1259.300049,1259.300049,1259.300049,1259.300049,168825,19.03499985,19.03499985,19.03499985,19.03499985,71
5/29/2014,1258.300049,1260.599976,1250.900024,1256.300049,38045,18.94000053,19.00499916,18.84499931,18.9829998,196
5/30/2014,1255.099976,1259.599976,1241.800049,1245.599976,3839,18.95000076,18.95999908,18.60499954,18.65299988,40
6/2/2014,1250,1250.699951,1240.900024,1243.699951,774,18.75,18.80999947,18.67499924,18.70899963,33
6/3/2014,1244.099976,1247.5,1240.5,1244.300049,654,18.79000092,18.80999947,18.73200035,18.73200035,18
6/4/2014,1245.099976,1248.800049,1242.699951,1244,604,18.76600075,18.76600075,18.76600075,18.76600075,0
6/5/2014,1244,1256.599976,1241.199951,1253,1317,18.89999962,19.05500031,18.89999962,19.05500031,31
6/6/2014,1253.400024,1256.599976,1246.300049,1252.099976,381,18.95499992,18.96299934,18.95499992,18.96299934,1
6/9/2014,1252.699951,1256.099976,1252.599976,1253.5,97,19.04500008,19.04999924,19.04500008,19.04500008,3
6/10/2014,1252.400024,1262.300049,1251,1259.800049,1007,19.14699936,19.14699936,19.14699936,19.14699936,0
6/11/2014,1259.900024,1264.400024,1259.099976,1260.800049,128,19.15399933,19.15399933,19.15399933,19.15399933,0
6/12/2014,1260,1274.5,1260,1273.599976,129,19.51499939,19.51499939,19.51499939,19.51499939,0
6/13/2014,1272.5,1274.699951,1271.300049,1273.699951,145,19.53499985,19.63699913,19.53499985,19.63699913,2
6/16/2014,1279.800049,1282.099976,1270.800049,1274.900024,334,19.75499916,19.79500008,19.67000008,19.70199966,14
6/17/2014,1272.800049,1272.800049,1260.900024,1271.699951,819,19.72100067,19.72100067,19.72100067,19.72100067,0
6/18/2014,1269.900024,1272.699951,1267.400024,1272.400024,143,19.75,19.85000038,19.75,19.7670002,5
6/19/2014,1277.199951,1321,1277.199951,1313.699951,601,20.02000046,20.63699913,20.02000046,20.63699913,4
6/20/2014,1321.400024,1321.400024,1306.800049,1316.199951,254,20.95000076,20.95000076,20.86000061,20.94199944,2
6/23/2014,1312.300049,1318,1312.300049,1318,142,20.9090004,20.9090004,20.9090004,20.9090004,0
6/24/2014,1315.599976,1325.599976,1315.599976,1320.900024,223,21.03800011,21.03800011,21.03800011,21.03800011,0
6/25/2014,1315.300049,1323.400024,1312,1322.199951,294,21.11100006,21.11100006,21.11100006,21.11100006,0
6/26/2014,1319.599976,1319.599976,1312.400024,1316.099976,1204,21.10300064,21.10300064,21.10300064,21.10300064,56351
6/27/2014,1317.400024,1320.900024,1313.300049,1319,625,21.10499954,21.20499992,20.89999962,21.07699966,17332
6/30/2014,1315.300049,1328.699951,1311.800049,1321.800049,744,20.95999908,21.11499977,20.76499939,21.00699997,2611
7/1/2014,1326.699951,1331.400024,1326.199951,1326.400024,51,21.01000023,21.20999908,21.01000023,21.06699944,168
7/2/2014,1326.800049,1330.699951,1326.800049,1330.699951,226,21.04500008,21.25399971,20.97999954,21.25399971,231
7/3/2014,1327.300049,1327.699951,1313,1320.400024,40,21.15500069,21.15500069,20.78000069,21.0890007,498
7/7/2014,1318.699951,1320.300049,1313.199951,1316.5,93,21.09000015,21.09000015,20.81999969,20.9659996,87
7/8/2014,1318.400024,1323.5,1316,1316,6,21.05999947,21.14999962,20.93499947,20.96699905,208
7/9/2014,1324,1330.400024,1323.800049,1323.800049,16,21.125,21.20000076,21.02199936,21.02199936,63
7/10/2014,1330.5,1343.699951,1328,1338.699951,28,21.09499931,21.52499962,21.09499931,21.45899963,136
7/11/2014,1337.900024,1339,1336.199951,1337,112,21.47500038,21.5,21.4109993,21.4109993,61
7/14/2014,1332.800049,1332.800049,1304.699951,1306.300049,103,21.20499992,21.20499992,20.86400032,20.86400032,76
7/15/2014,1307.400024,1311.900024,1294.099976,1296.900024,368,20.90500069,20.94499969,20.67499924,20.84199905,82
7/16/2014,1298.400024,1303.099976,1296.900024,1299.599976,34,20.76000023,20.79000092,20.72699928,20.72699928,66
7/17/2014,1303.099976,1323.800049,1303.099976,1316.699951,16,20.82500076,21.15999985,20.79500008,21.08600044,40
7/18/2014,1322.699951,1322.699951,1306.199951,1309.199951,27,20.95499992,20.95499992,20.75,20.83799934,3
7/21/2014,1311,1315.5,1311,1313.699951,18,21,21.06999969,20.90500069,20.9659996,20
7/22/2014,1306.099976,1306.099976,1306.099976,1306.099976,2,20.75,20.98999977,20.75,20.96500015,20
7/23/2014,1304.5,1304.5,1304.5,1304.5,0,20.95999908,21.01499939,20.94000053,20.95199966,127
7/24/2014,1297.5,1297.5,1290.599976,1290.599976,1,20.80500031,20.82999992,20.37599945,20.37599945,82
7/25/2014,1294.800049,1303.099976,1294.800049,1303.099976,8,20.43499947,20.75,20.43499947,20.58799934,52
7/28/2014,1307.400024,1308,1303.300049,1303.300049,52,20.63500023,20.67000008,20.52599907,20.52599907,155
7/29/2014,1310.900024,1310.900024,1298.300049,1298.300049,181554,20.68000031,20.69499969,20.54599953,20.54599953,117
7/30/2014,1298.599976,1303,1291,1294.900024,36189,20.54999924,20.55800056,20.54999924,20.55800056,113
7/31/2014,1295.099976,1297.300049,1280.599976,1281.300049,5663,20.58499908,20.58499908,20.37299919,20.37299919,17
8/1/2014,1284.099976,1296.599976,1279.699951,1293.599976,1985,20.33200073,20.33200073,20.29500008,20.33200073,30
8/4/2014,1294.400024,1295,1285.900024,1287.699951,917,20.35000038,20.36000061,20.16500092,20.19400024,31
8/5/2014,1288,1292.699951,1282.599976,1284,825,19.79400063,19.79400063,19.79400063,19.79400063,1
8/6/2014,1288.099976,1309,1287.800049,1306.699951,706,19.98500061,20.02499962,19.98500061,19.98500061,2
8/7/2014,1305.300049,1313.099976,1302.5,1310.800049,225,19.95100021,19.95100021,19.95100021,19.95100021,3
8/8/2014,1310.800049,1321.400024,1308,1308.900024,586,19.93499947,19.93499947,19.90200043,19.90200043,2
8/11/2014,1308.400024,1309.699951,1305.300049,1308.5,194,20.05999947,20.05999947,20.05999947,20.05999947,0
8/12/2014,1306.199951,1315.800049,1305.800049,1308.800049,438,19.87000084,19.87000084,19.87000084,19.87000084,0
8/13/2014,1308.800049,1312.800049,1305,1312.800049,238,19.80999947,19.80999947,19.80999947,19.80999947,0
8/14/2014,1311.800049,1316.400024,1309.699951,1313.900024,320,19.87100029,19.87100029,19.87000084,19.87100029,11
8/15/2014,1311.699951,1312.800049,1292,1304.5,199,19.48999977,19.53499985,19.48999977,19.48999977,11
8/18/2014,1301.400024,1302.099976,1295.699951,1297.699951,100,19.55500031,19.60000038,19.55500031,19.60000038,1
8/19/2014,1298.800049,1301.599976,1294,1295.099976,144,19.43499947,19.43499947,19.38699913,19.38699913,9
8/20/2014,1295.400024,1295.800049,1288.400024,1293.400024,332,19.43499947,19.47200012,19.43499947,19.47200012,3
8/21/2014,1290,1290,1272,1273.699951,264,19.28499985,19.40999985,19.28499985,19.38999939,6
8/22/2014,1276,1280,1275,1278.599976,119,19.36100006,19.36100006,19.36100006,19.36100006,0
8/25/2014,1277.300049,1277.599976,1273.699951,1277.300049,251,19.36000061,19.36000061,19.33799934,19.33799934,3
8/26/2014,1289.400024,1289.5,1281.099976,1283.800049,74,19.5,19.5,19.37000084,19.37000084,1
8/27/2014,1281.5,1282.300049,1281.5,1281.900024,783,19.40999985,19.40999985,19.39500046,19.39500046,41245
8/28/2014,1284.5,1293.699951,1284.300049,1288.699951,817,19.42499924,19.875,19.41500092,19.5340004,18998
8/29/2014,1289.5,1289.699951,1284.800049,1285.800049,116,19.45999908,19.56999969,19.39500046,19.39800072,3301
9/2/2014,1284.5,1286.400024,1262.5,1263.699951,280,19.40500069,19.46999931,19.04000092,19.07099915,327
9/3/2014,1266.300049,1271.099976,1263.099976,1268.900024,279,19.13999939,19.17499924,19.10000038,19.1079998,130
9/4/2014,1268.699951,1272.699951,1260.400024,1265.099976,290,19.14500046,19.29500008,18.98500061,19.06399918,120
9/5/2014,1263.199951,1268.099976,1263.199951,1265.800049,123,19.03499985,19.12999916,18.98999977,19.08200073,131
9/8/2014,1268.400024,1268.400024,1252.699951,1252.699951,2,19.20499992,19.23500061,18.87999916,18.88699913,80
9/9/2014,1246.800049,1246.800049,1246.800049,1246.800049,0,18.90999985,18.97500038,18.84399986,18.84399986,157
9/10/2014,1256.699951,1256.699951,1243.5,1243.5,95,18.97999954,19.04000092,18.85099983,18.8560009,99
9/11/2014,1237.400024,1237.400024,1237.400024,1237.400024,0,18.88500023,18.89999962,18.53300095,18.53300095,96
9/12/2014,1227,1229.900024,1227,1229.900024,47,18.62000084,18.64999962,18.46500015,18.54599953,121
9/15/2014,1226.699951,1235,1226.699951,1233.599976,21,18.61499977,18.63500023,18.5,18.55599976,51
9/16/2014,1238.300049,1238.300049,1235.199951,1235.199951,3,18.59499931,18.69000053,18.59000015,18.65600014,414
9/17/2014,1236.199951,1236.199951,1221.900024,1234.400024,10,18.60000038,18.68499947,18.46999931,18.66300011,45
9/18/2014,1216.199951,1225.699951,1216.199951,1225.699951,5,18.47500038,18.52499962,18.31999969,18.45199966,36
9/19/2014,1218.300049,1218.300049,1215.300049,1215.300049,4,18.29500008,18.29500008,17.78100014,17.78100014,84
9/22/2014,1214.900024,1216.800049,1212.400024,1216.800049,7,17.70000076,17.71500015,17.52000046,17.6989994,197
9/23/2014,1221,1221,1221,1221,5,17.73500061,17.73500061,17.67499924,17.71299934,103
9/24/2014,1218.599976,1218.599976,1216.800049,1218.599976,2,17.59000015,17.64299965,17.56999969,17.64299965,35
9/25/2014,1209.5,1221.199951,1209.5,1221.199951,11,17.50499916,17.54000092,17.35499954,17.37899971,94
9/26/2014,1214.099976,1214.099976,1214.099976,1214.099976,19497,17.47699928,17.47699928,17.47699928,17.47699928,72
9/29/2014,1216.300049,1222.199951,1214.800049,1217.5,6344,17.50499916,17.53000069,17.40999985,17.51600075,232
9/30/2014,1214.800049,1218.199951,1204,1210.5,680,17.42000008,17.45499992,16.87000084,17.00600052,53
10/1/2014,1207.699951,1217.800049,1205.5,1214.599976,178,16.95000076,17.21999931,16.95000076,17.20999908,13
10/2/2014,1215.300049,1219.5,1210.300049,1214.199951,176,17.18499947,17.18499947,17,17.00099945,7
10/3/2014,1212.400024,1212.400024,1191,1192.199951,499,17.10000038,17.10000038,16.78000069,16.78000069,180
10/6/2014,1187.699951,1208,1182.800049,1206.699951,415,17.03000069,17.18000031,17.03000069,17.18000031,17
10/7/2014,1209.099976,1211.699951,1205.300049,1211.699951,272,17.10000038,17.19099998,17.07500076,17.19099998,161
10/8/2014,1210.199951,1217.900024,1205.300049,1205.300049,9,17.36000061,17.36000061,17.01499939,17.01499939,75
10/9/2014,1223.900024,1229,1223.900024,1224.599976,19,17.60000038,17.60000038,17.36700058,17.36700058,16
10/10/2014,1223.5,1223.5,1217,1221,186,17.29999924,17.29999924,17.25200081,17.25200081,17
10/13/2014,1229.800049,1234,1227,1229.300049,103,17.40999985,17.40999985,17.29400063,17.29400063,12
10/14/2014,1235.900024,1235.900024,1233.599976,1233.599976,73,17.5,17.5,17.35300064,17.35300064,10
10/15/2014,1243.699951,1247,1243.699951,1244.099976,250,17.01000023,17.70000076,17.01000023,17.41500092,42
10/16/2014,1242.099976,1243,1236.699951,1240.5,6,17.43000031,17.43000031,17.38800049,17.38800049,2
10/17/2014,1237.400024,1238.300049,1232.599976,1238.300049,356,17.28199959,17.28199959,17.28199959,17.28199959,0
10/20/2014,1237.300049,1244,1235.400024,1244,105,17.45999908,17.45999908,17.30400085,17.30400085,9
10/21/2014,1251,1251,1251,1251,48,17.5,17.50399971,17.5,17.50399971,6
10/22/2014,1244.800049,1244.800049,1244.800049,1244.800049,2,17.46999931,17.46999931,17.11499977,17.18600082,18
10/23/2014,1228,1228.5,1227.900024,1228.5,2,17.17499924,17.17499924,17.11400032,17.11400032,12
10/24/2014,1229.400024,1232.699951,1229.400024,1231.199951,71,17.13599968,17.13599968,17.13599968,17.13599968,0
10/27/2014,1230.199951,1230.199951,1227.300049,1229.099976,282,17.11499977,17.11499977,17.11499977,17.11499977,0
10/28/2014,1224.900024,1231,1224.699951,1229.199951,46,17.18499947,17.18499947,17.18499947,17.18499947,0
